AVL_id,Ticket_id,Schedule_id,Bus_id,Driver_id,Route_id,Timestamp,Bus_Speed,Passenger_Count,Scheduled_Time,Actual_Time,Route_Delay,Bus_Fuel_Consumption,Bus_Behavior_Score,Day_of_Week
6595,64922,306,23,1138,91,2024-09-14 07:42:00,38.81,80,2024-09-14 07:52:00,2024-09-14 08:08:00,16,18.84,23.53,Saturday
7906,70784,743,199,1275,57,2024-09-10 07:41:00,50.25,20,2024-09-10 07:46:00,2024-09-10 07:46:00,0,11.52,27.34,Tuesday
5446,68733,493,86,1768,47,2024-09-11 00:16:00,34.81,72,2024-09-11 00:25:00,2024-09-11 00:30:00,5,12.03,11.16,Wednesday
7562,16162,138,244,1243,81,2024-09-08 08:31:00,39.79,90,2024-09-08 08:32:00,2024-09-08 08:33:00,1,15.1,91.6,Sunday
4139,78185,428,30,1688,49,2024-09-20 07:02:00,48.01,3,2024-09-20 07:05:00,2024-09-20 07:15:00,10,18.69,89.42,Friday
3872,33257,218,235,1165,70,2024-09-07 08:18:00,58.13,34,2024-09-07 08:27:00,2024-09-07 08:22:00,1435,14.62,50.39,Saturday
8992,34329,815,133,1330,2,2024-09-15 16:21:00,51.88,21,2024-09-15 16:22:00,2024-09-15 16:39:00,17,18.34,57.26,Sunday
4447,45836,162,346,1872,44,2024-09-10 03:13:00,57.41,23,2024-09-10 03:15:00,2024-09-10 03:22:00,7,10.38,44.48,Tuesday
7886,98138,296,64,2000,23,2024-09-27 00:09:00,76.0,2,2024-09-27 00:12:00,2024-09-27 00:29:00,17,7.22,32.5,Friday
7995,39374,210,447,1463,36,2024-09-18 19:46:00,60.63,28,2024-09-18 19:50:00,2024-09-18 19:47:00,1437,14.77,8.88,Wednesday
7847,92786,719,283,1240,17,2024-09-11 17:14:00,40.17,30,2024-09-11 17:20:00,2024-09-11 17:31:00,11,19.47,62.57,Wednesday
6815,69792,363,220,1272,8,2024-09-11 13:34:00,53.18,9,2024-09-11 13:38:00,2024-09-11 13:44:00,6,11.13,60.92,Wednesday
3682,50465,929,500,1609,46,2024-09-02 15:53:00,49.7,98,2024-09-02 15:58:00,2024-09-02 16:05:00,7,11.31,4.31,Monday
2954,69285,621,303,1540,35,2024-09-15 01:16:00,37.56,79,2024-09-15 01:19:00,2024-09-15 01:36:00,17,7.66,12.41,Sunday
1205,40637,678,118,1361,66,2024-09-06 07:34:00,66.58,35,2024-09-06 07:39:00,2024-09-06 07:51:00,12,19.84,21.24,Friday
1851,42302,911,328,1829,69,2024-09-23 14:44:00,31.26,49,2024-09-23 14:44:00,2024-09-23 14:55:00,11,15.26,67.3,Monday
5725,28417,723,423,1542,22,2024-09-16 12:30:00,50.56,70,2024-09-16 12:36:00,2024-09-16 12:39:00,3,15.95,96.29,Monday
1730,50355,298,178,1471,55,2024-09-09 23:41:00,32.83,53,2024-09-09 23:43:00,2024-09-09 23:46:00,3,16.58,81.03,Monday
6924,68226,332,132,1013,52,2024-09-08 08:40:00,49.55,20,2024-09-08 08:43:00,2024-09-08 08:47:00,4,13.36,34.34,Sunday
7267,43733,956,126,1248,95,2024-09-24 22:45:00,42.28,86,2024-09-24 22:51:00,2024-09-24 23:02:00,11,14.97,8.91,Tuesday
9877,17589,102,318,1243,19,2024-09-30 14:35:00,38.66,81,2024-09-30 14:38:00,2024-09-30 14:54:00,16,13.47,43.65,Monday
2355,93061,869,192,1975,7,2024-09-08 23:17:00,48.14,31,2024-09-08 23:20:00,2024-09-08 23:33:00,13,9.23,6.87,Sunday
9695,59403,539,426,1044,15,2024-09-15 09:12:00,65.66,98,2024-09-15 09:17:00,2024-09-15 09:27:00,10,5.64,95.75,Sunday
6206,62279,362,225,1091,18,2024-09-23 02:15:00,57.28,46,2024-09-23 02:25:00,2024-09-23 02:43:00,18,15.11,2.23,Monday
3255,78087,629,482,1230,35,2024-09-05 15:18:00,78.53,88,2024-09-05 15:26:00,2024-09-05 15:43:00,17,11.43,63.04,Thursday
6261,12560,792,244,1085,10,2024-09-10 19:33:00,50.04,49,2024-09-10 19:39:00,2024-09-10 19:55:00,16,16.41,40.9,Tuesday
2534,79965,475,442,1690,94,2024-09-15 00:54:00,34.52,45,2024-09-15 01:03:00,2024-09-15 01:07:00,4,6.21,68.15,Sunday
2468,87920,666,451,1888,27,2024-09-25 05:42:00,35.72,28,2024-09-25 05:45:00,2024-09-25 05:59:00,14,11.2,47.03,Wednesday
3213,79792,115,374,1064,82,2024-09-10 04:03:00,48.69,7,2024-09-10 04:07:00,2024-09-10 04:11:00,4,9.97,42.57,Tuesday
7914,96114,405,484,1647,70,2024-09-11 04:27:00,69.83,97,2024-09-11 04:31:00,2024-09-11 04:33:00,2,8.6,65.77,Wednesday
5474,33797,459,57,1693,100,2024-09-01 09:15:00,65.62,16,2024-09-01 09:23:00,2024-09-01 09:41:00,18,16.58,71.77,Sunday
5979,81159,678,275,1449,45,2024-09-04 04:58:00,77.91,77,2024-09-04 05:06:00,2024-09-04 05:10:00,4,15.7,95.49,Wednesday
7533,48021,543,450,1361,83,2024-09-04 00:44:00,77.43,58,2024-09-04 00:51:00,2024-09-04 01:08:00,17,11.33,8.32,Wednesday
8081,14839,429,61,1663,11,2024-09-09 12:18:00,49.66,9,2024-09-09 12:27:00,2024-09-09 12:30:00,3,14.71,25.36,Monday
5501,57599,495,144,1991,91,2024-09-06 19:46:00,41.01,40,2024-09-06 19:53:00,2024-09-06 20:04:00,11,15.6,51.45,Friday
7071,25186,138,464,1118,80,2024-09-10 03:08:00,60.96,19,2024-09-10 03:13:00,2024-09-10 03:31:00,18,19.95,99.61,Tuesday
4414,98814,538,35,1517,62,2024-09-01 02:59:00,53.84,48,2024-09-01 03:07:00,2024-09-01 03:11:00,4,6.02,88.13,Sunday
3150,49792,302,112,1418,81,2024-09-26 09:13:00,53.83,19,2024-09-26 09:18:00,2024-09-26 09:32:00,14,5.12,94.37,Thursday
9701,35825,816,495,1505,79,2024-09-07 11:41:00,35.54,33,2024-09-07 11:51:00,2024-09-07 12:07:00,16,16.83,81.35,Saturday
7777,63360,562,163,1708,33,2024-09-25 17:43:00,67.08,90,2024-09-25 17:49:00,2024-09-25 17:45:00,1436,14.48,44.34,Wednesday
4296,89434,572,189,1564,12,2024-09-14 08:56:00,35.12,31,2024-09-14 09:04:00,2024-09-14 09:13:00,9,17.36,25.23,Saturday
3295,99884,612,83,1229,100,2024-09-27 00:49:00,55.16,67,2024-09-27 00:56:00,2024-09-27 01:14:00,18,14.88,7.01,Friday
6220,29704,104,158,1742,73,2024-09-28 01:27:00,58.71,90,2024-09-28 01:37:00,2024-09-28 01:33:00,1436,19.34,47.14,Saturday
5387,89712,279,332,1506,63,2024-09-06 15:52:00,51.38,92,2024-09-06 15:59:00,2024-09-06 16:07:00,8,9.23,26.29,Friday
5234,27130,986,349,1235,19,2024-09-15 14:37:00,71.72,87,2024-09-15 14:37:00,2024-09-15 14:42:00,5,5.2,2.5,Sunday
6741,80199,610,418,1745,63,2024-09-18 02:12:00,75.08,20,2024-09-18 02:20:00,2024-09-18 02:30:00,10,19.55,87.36,Wednesday
2534,78642,133,32,1194,74,2024-09-26 13:21:00,68.22,24,2024-09-26 13:29:00,2024-09-26 13:47:00,18,17.58,3.85,Thursday
6786,14037,886,381,1064,18,2024-09-17 14:32:00,35.07,25,2024-09-17 14:38:00,2024-09-17 14:54:00,16,10.35,93.62,Tuesday
6968,37095,180,50,1744,99,2024-09-27 12:50:00,38.61,94,2024-09-27 12:57:00,2024-09-27 12:53:00,1436,19.36,96.13,Friday
5852,51006,844,322,1810,71,2024-09-21 23:11:00,69.92,46,2024-09-21 23:15:00,2024-09-21 23:32:00,17,15.98,40.7,Saturday
5356,79766,510,137,1905,20,2024-09-22 03:36:00,43.72,24,2024-09-22 03:42:00,2024-09-22 03:56:00,14,15.0,21.21,Sunday
8533,62809,965,160,1996,62,2024-09-13 16:04:00,74.66,63,2024-09-13 16:07:00,2024-09-13 16:05:00,1438,10.28,22.02,Friday
2311,82540,254,391,1663,19,2024-09-21 06:59:00,60.12,70,2024-09-21 06:59:00,2024-09-21 07:05:00,6,7.66,4.68,Saturday
5663,95696,949,302,1307,80,2024-09-27 01:57:00,66.8,6,2024-09-27 01:58:00,2024-09-27 02:12:00,14,7.23,15.85,Friday
2786,94933,654,133,1585,23,2024-09-27 21:12:00,61.29,95,2024-09-27 21:15:00,2024-09-27 21:34:00,19,9.37,87.82,Friday
2438,57573,821,368,1625,43,2024-09-16 12:22:00,41.4,8,2024-09-16 12:31:00,2024-09-16 12:35:00,4,12.82,46.47,Monday
8359,21337,459,14,1662,80,2024-09-20 01:34:00,73.56,86,2024-09-20 01:41:00,2024-09-20 01:42:00,1,8.24,19.94,Friday
3556,77444,382,428,1488,38,2024-09-24 09:09:00,75.71,97,2024-09-24 09:09:00,2024-09-24 09:21:00,12,17.33,90.83,Tuesday
7799,30213,239,60,1032,34,2024-09-15 23:53:00,57.03,19,2024-09-15 23:58:00,2024-09-15 23:54:00,1436,14.04,4.62,Sunday
3878,82604,436,191,1637,6,2024-09-04 07:34:00,35.61,55,2024-09-04 07:40:00,2024-09-04 07:49:00,9,13.25,86.96,Wednesday
3348,11356,605,153,1313,47,2024-09-16 22:06:00,37.71,84,2024-09-16 22:15:00,2024-09-16 22:22:00,7,12.43,50.39,Monday
3815,27689,610,294,1661,53,2024-09-02 13:40:00,68.67,40,2024-09-02 13:49:00,2024-09-02 14:07:00,18,7.24,42.81,Monday
7974,19219,512,112,1278,42,2024-09-17 22:44:00,76.8,10,2024-09-17 22:50:00,2024-09-17 23:10:00,20,14.62,43.0,Tuesday
7570,74518,829,174,1386,20,2024-09-10 09:41:00,42.22,37,2024-09-10 09:47:00,2024-09-10 10:05:00,18,6.49,98.97,Tuesday
7265,90304,168,448,1241,12,2024-09-13 03:49:00,69.89,8,2024-09-13 03:59:00,2024-09-13 04:11:00,12,15.18,66.8,Friday
1022,98866,483,30,1443,42,2024-09-17 17:17:00,45.42,47,2024-09-17 17:21:00,2024-09-17 17:22:00,1,7.52,15.11,Tuesday
8971,95350,419,157,1475,27,2024-09-17 21:25:00,75.99,97,2024-09-17 21:25:00,2024-09-17 21:40:00,15,8.92,53.18,Tuesday
2141,29546,195,413,1930,48,2024-09-02 08:50:00,34.96,15,2024-09-02 08:55:00,2024-09-02 08:52:00,1437,19.39,61.38,Monday
6178,67084,951,172,1569,92,2024-09-25 01:31:00,39.44,43,2024-09-25 01:36:00,2024-09-25 01:55:00,19,10.86,38.89,Wednesday
5380,56924,651,465,1364,10,2024-09-23 10:55:00,31.45,75,2024-09-23 11:00:00,2024-09-23 11:18:00,18,15.51,68.39,Monday
3183,13615,556,71,1481,97,2024-09-16 02:20:00,45.39,58,2024-09-16 02:22:00,2024-09-16 02:22:00,0,18.78,93.55,Monday
1547,47639,437,382,1402,30,2024-09-01 16:05:00,63.87,80,2024-09-01 16:15:00,2024-09-01 16:18:00,3,8.98,61.1,Sunday
8525,99754,608,452,1272,66,2024-09-14 20:53:00,75.35,93,2024-09-14 21:02:00,2024-09-14 21:15:00,13,8.49,5.78,Saturday
3167,52764,708,91,1437,68,2024-09-25 13:26:00,41.63,57,2024-09-25 13:33:00,2024-09-25 13:30:00,1437,19.7,23.8,Wednesday
8700,97333,354,112,1303,14,2024-09-02 07:36:00,79.55,56,2024-09-02 07:46:00,2024-09-02 07:53:00,7,11.71,80.87,Monday
1099,62012,923,137,1103,74,2024-09-17 09:12:00,50.27,2,2024-09-17 09:22:00,2024-09-17 09:39:00,17,18.12,73.32,Tuesday
2213,86482,876,350,1472,51,2024-09-15 21:35:00,49.48,80,2024-09-15 21:44:00,2024-09-15 21:41:00,1437,11.55,63.56,Sunday
4148,93609,988,144,1849,30,2024-09-29 10:43:00,40.56,45,2024-09-29 10:47:00,2024-09-29 10:46:00,1439,13.31,32.21,Sunday
4926,64854,634,23,1887,45,2024-09-01 12:14:00,64.01,3,2024-09-01 12:24:00,2024-09-01 12:33:00,9,15.31,27.11,Sunday
3528,80616,877,402,1210,34,2024-09-12 13:26:00,46.79,7,2024-09-12 13:30:00,2024-09-12 13:28:00,1438,17.97,55.44,Thursday
9954,64080,776,249,1919,88,2024-09-01 04:45:00,79.26,48,2024-09-01 04:55:00,2024-09-01 05:03:00,8,15.34,20.7,Sunday
4289,11141,515,46,1308,23,2024-09-21 03:44:00,32.19,60,2024-09-21 03:53:00,2024-09-21 04:02:00,9,6.48,58.57,Saturday
4169,76203,195,186,1637,1,2024-09-26 10:51:00,77.81,44,2024-09-26 11:00:00,2024-09-26 11:14:00,14,11.54,35.15,Thursday
5971,11715,400,161,1185,90,2024-09-29 09:14:00,36.33,67,2024-09-29 09:23:00,2024-09-29 09:36:00,13,14.88,63.92,Sunday
5782,60660,750,238,1162,10,2024-09-24 00:43:00,50.69,13,2024-09-24 00:48:00,2024-09-24 00:51:00,3,8.45,88.6,Tuesday
6289,49738,797,141,1032,26,2024-09-25 19:29:00,65.05,24,2024-09-25 19:29:00,2024-09-25 19:42:00,13,6.95,95.25,Wednesday
7393,43162,683,187,1045,36,2024-09-16 13:53:00,72.81,68,2024-09-16 13:55:00,2024-09-16 13:57:00,2,8.21,89.07,Monday
1758,89697,521,471,1555,17,2024-09-11 13:51:00,63.69,1,2024-09-11 13:58:00,2024-09-11 13:53:00,1435,19.76,27.51,Wednesday
2080,41279,766,405,1151,8,2024-09-04 05:12:00,78.17,95,2024-09-04 05:15:00,2024-09-04 05:30:00,15,10.45,7.99,Wednesday
4756,11363,315,166,1744,34,2024-09-16 05:04:00,47.26,21,2024-09-16 05:12:00,2024-09-16 05:21:00,9,16.18,44.81,Monday
1649,42309,305,261,1655,79,2024-09-19 11:15:00,33.56,72,2024-09-19 11:22:00,2024-09-19 11:26:00,4,19.95,15.18,Thursday
4300,20396,553,475,1961,33,2024-09-09 19:54:00,41.4,97,2024-09-09 20:00:00,2024-09-09 20:16:00,16,17.78,2.66,Monday
6514,56223,234,231,1904,73,2024-09-12 02:42:00,55.84,60,2024-09-12 02:44:00,2024-09-12 02:40:00,1436,7.21,23.65,Thursday
3720,33953,888,32,1456,95,2024-09-28 09:04:00,32.63,35,2024-09-28 09:10:00,2024-09-28 09:27:00,17,5.69,6.49,Saturday
1010,26690,172,368,1402,80,2024-09-02 16:20:00,57.08,92,2024-09-02 16:29:00,2024-09-02 16:38:00,9,10.11,27.69,Monday
7121,61335,195,243,1139,5,2024-09-02 20:33:00,37.82,18,2024-09-02 20:35:00,2024-09-02 20:46:00,11,16.6,82.95,Monday
3818,35259,160,133,1950,55,2024-09-07 18:11:00,71.67,10,2024-09-07 18:14:00,2024-09-07 18:25:00,11,13.99,45.49,Saturday
5909,25420,447,174,1546,69,2024-09-10 16:34:00,59.18,75,2024-09-10 16:40:00,2024-09-10 16:44:00,4,9.78,11.04,Tuesday
3216,68382,467,24,1170,10,2024-09-07 02:52:00,38.07,52,2024-09-07 03:02:00,2024-09-07 02:58:00,1436,13.27,35.53,Saturday
6507,16912,677,430,1268,36,2024-09-14 12:04:00,75.75,52,2024-09-14 12:07:00,2024-09-14 12:09:00,2,9.83,71.76,Saturday
7221,58489,262,102,1404,81,2024-09-28 15:05:00,42.99,93,2024-09-28 15:13:00,2024-09-28 15:16:00,3,18.01,87.39,Saturday
1528,38417,756,500,1896,11,2024-09-27 22:25:00,64.71,39,2024-09-27 22:29:00,2024-09-27 22:29:00,0,16.18,29.5,Friday
5725,83408,330,402,1816,7,2024-09-21 15:42:00,70.27,53,2024-09-21 15:51:00,2024-09-21 16:03:00,12,7.18,17.95,Saturday
8649,43289,448,431,1208,100,2024-09-30 09:41:00,66.77,2,2024-09-30 09:45:00,2024-09-30 09:47:00,2,10.33,7.97,Monday
6792,38135,433,444,1963,85,2024-09-07 16:51:00,45.64,30,2024-09-07 16:59:00,2024-09-07 16:58:00,1439,11.94,99.99,Saturday
1399,34831,613,64,1893,84,2024-09-02 17:03:00,31.31,46,2024-09-02 17:10:00,2024-09-02 17:07:00,1437,13.18,56.51,Monday
7631,59817,925,489,1217,14,2024-09-29 15:56:00,36.91,58,2024-09-29 15:57:00,2024-09-29 15:56:00,1439,12.91,58.86,Sunday
1748,44326,755,289,1154,52,2024-09-21 21:04:00,44.87,45,2024-09-21 21:07:00,2024-09-21 21:26:00,19,7.45,19.77,Saturday
9159,59692,444,174,1949,38,2024-09-03 23:51:00,68.42,78,2024-09-03 23:56:00,2024-09-04 00:11:00,15,18.6,58.99,Tuesday
1527,49468,724,295,1227,17,2024-09-30 06:29:00,43.29,5,2024-09-30 06:37:00,2024-09-30 06:57:00,20,9.37,9.27,Monday
5985,83217,771,208,1804,56,2024-09-21 09:25:00,40.34,89,2024-09-21 09:27:00,2024-09-21 09:41:00,14,11.22,67.9,Saturday
8466,82979,932,414,1469,31,2024-09-21 21:41:00,70.39,45,2024-09-21 21:48:00,2024-09-21 22:07:00,19,18.31,21.96,Saturday
5267,74621,967,115,1333,73,2024-09-22 19:54:00,39.26,47,2024-09-22 19:58:00,2024-09-22 20:11:00,13,18.51,49.18,Sunday
8402,46456,691,259,1799,92,2024-09-11 12:35:00,75.22,13,2024-09-11 12:36:00,2024-09-11 12:38:00,2,7.49,32.5,Wednesday
4028,89027,622,314,1375,10,2024-09-07 19:39:00,67.51,39,2024-09-07 19:40:00,2024-09-07 19:54:00,14,13.77,58.95,Saturday
1025,15248,745,371,1798,73,2024-09-03 06:43:00,76.08,37,2024-09-03 06:43:00,2024-09-03 06:46:00,3,5.59,41.1,Tuesday
3390,86233,535,471,1821,71,2024-09-18 01:22:00,46.25,85,2024-09-18 01:22:00,2024-09-18 01:20:00,1438,13.5,47.63,Wednesday
4092,76358,846,383,1254,77,2024-09-20 22:08:00,74.31,66,2024-09-20 22:10:00,2024-09-20 22:21:00,11,19.27,45.85,Friday
2719,69407,541,230,1929,8,2024-09-20 18:03:00,68.01,3,2024-09-20 18:03:00,2024-09-20 18:07:00,4,5.72,57.24,Friday
3447,99763,486,196,1996,84,2024-09-14 18:11:00,51.6,73,2024-09-14 18:17:00,2024-09-14 18:14:00,1437,12.69,4.11,Saturday
3760,20276,420,262,1319,12,2024-09-06 13:01:00,33.63,87,2024-09-06 13:11:00,2024-09-06 13:25:00,14,13.41,2.53,Friday
4497,42968,874,168,1397,7,2024-09-24 13:30:00,68.48,84,2024-09-24 13:34:00,2024-09-24 13:46:00,12,14.42,85.78,Tuesday
6797,20430,512,27,1389,62,2024-09-26 23:41:00,45.28,97,2024-09-26 23:42:00,2024-09-26 23:54:00,12,9.44,96.74,Thursday
6968,74443,612,360,1711,31,2024-09-01 15:44:00,62.28,36,2024-09-01 15:48:00,2024-09-01 15:53:00,5,10.78,19.21,Sunday
2938,83244,409,318,1511,62,2024-09-03 01:05:00,43.41,25,2024-09-03 01:06:00,2024-09-03 01:15:00,9,12.78,41.65,Tuesday
3039,50482,245,156,1018,12,2024-09-25 02:46:00,46.97,82,2024-09-25 02:46:00,2024-09-25 02:44:00,1438,6.08,6.03,Wednesday
8618,32853,780,436,1885,8,2024-09-04 20:19:00,31.08,32,2024-09-04 20:28:00,2024-09-04 20:23:00,1435,18.45,75.09,Wednesday
7519,14485,207,492,1121,84,2024-09-09 16:47:00,51.82,66,2024-09-09 16:54:00,2024-09-09 17:06:00,12,12.86,2.43,Monday
6969,29670,659,258,1595,61,2024-09-08 16:59:00,35.32,38,2024-09-08 17:08:00,2024-09-08 17:19:00,11,8.97,54.09,Sunday
9308,23710,585,250,1967,47,2024-09-15 12:15:00,30.75,97,2024-09-15 12:24:00,2024-09-15 12:25:00,1,15.29,55.68,Sunday
3800,67983,940,21,1038,48,2024-09-27 11:42:00,73.63,84,2024-09-27 11:47:00,2024-09-27 11:58:00,11,10.59,40.59,Friday
5602,71194,708,289,1460,36,2024-09-05 21:18:00,70.26,10,2024-09-05 21:26:00,2024-09-05 21:30:00,4,7.17,12.62,Thursday
2157,60241,665,319,1439,99,2024-09-03 21:01:00,55.4,10,2024-09-03 21:06:00,2024-09-03 21:13:00,7,6.75,72.97,Tuesday
1989,50549,581,323,1553,50,2024-09-23 10:54:00,34.31,5,2024-09-23 10:58:00,2024-09-23 11:06:00,8,11.77,75.63,Monday
6760,54592,910,7,1201,46,2024-09-28 09:58:00,60.59,55,2024-09-28 10:07:00,2024-09-28 10:04:00,1437,12.78,54.02,Saturday
9178,18300,193,482,1175,39,2024-09-24 20:58:00,51.3,17,2024-09-24 21:03:00,2024-09-24 21:02:00,1439,13.35,36.52,Tuesday
4426,65565,564,160,1455,79,2024-09-13 21:53:00,68.5,26,2024-09-13 21:53:00,2024-09-13 22:01:00,8,6.71,13.76,Friday
7778,36942,262,405,1305,98,2024-09-09 16:34:00,39.83,55,2024-09-09 16:44:00,2024-09-09 16:57:00,13,8.5,50.96,Monday
9212,62830,437,292,1968,47,2024-09-25 20:17:00,65.47,43,2024-09-25 20:27:00,2024-09-25 20:47:00,20,6.82,80.89,Wednesday
5653,97675,585,254,1287,73,2024-09-03 06:16:00,75.1,77,2024-09-03 06:26:00,2024-09-03 06:21:00,1435,12.44,17.69,Tuesday
1104,41092,124,480,1404,39,2024-09-05 22:59:00,41.33,71,2024-09-05 23:05:00,2024-09-05 23:20:00,15,7.51,98.86,Thursday
1059,56152,563,168,1879,50,2024-09-20 01:54:00,30.05,83,2024-09-20 01:55:00,2024-09-20 01:50:00,1435,15.02,37.47,Friday
5489,89633,194,198,1563,26,2024-09-03 07:40:00,36.53,52,2024-09-03 07:46:00,2024-09-03 07:54:00,8,13.23,81.07,Tuesday
8810,13283,758,173,1127,60,2024-09-19 20:02:00,59.78,84,2024-09-19 20:05:00,2024-09-19 20:21:00,16,18.19,93.53,Thursday
1144,43870,741,84,1405,67,2024-09-08 20:39:00,39.71,83,2024-09-08 20:43:00,2024-09-08 20:57:00,14,15.74,3.58,Sunday
5178,40702,606,461,1915,61,2024-09-29 16:07:00,47.84,80,2024-09-29 16:17:00,2024-09-29 16:20:00,3,16.57,26.72,Sunday
3664,39303,603,125,1576,39,2024-09-17 20:17:00,31.97,82,2024-09-17 20:19:00,2024-09-17 20:27:00,8,18.98,52.54,Tuesday
5759,36158,426,112,1828,25,2024-09-25 13:18:00,58.54,87,2024-09-25 13:27:00,2024-09-25 13:38:00,11,16.01,86.46,Wednesday
9507,25512,217,281,1893,95,2024-09-30 17:02:00,39.63,93,2024-09-30 17:10:00,2024-09-30 17:29:00,19,7.44,63.63,Monday
2012,24327,583,122,1329,73,2024-09-29 11:17:00,68.5,44,2024-09-29 11:25:00,2024-09-29 11:32:00,7,8.37,62.47,Sunday
3254,17001,937,57,1986,18,2024-09-10 16:38:00,51.97,5,2024-09-10 16:44:00,2024-09-10 17:01:00,17,13.23,21.66,Tuesday
8237,86894,936,357,1845,51,2024-09-03 10:40:00,37.42,91,2024-09-03 10:47:00,2024-09-03 11:04:00,17,10.43,44.57,Tuesday
7976,52041,415,61,1078,72,2024-09-17 00:17:00,69.65,95,2024-09-17 00:21:00,2024-09-17 00:30:00,9,5.54,87.46,Tuesday
8926,82234,630,204,1368,37,2024-09-15 04:16:00,45.44,54,2024-09-15 04:20:00,2024-09-15 04:15:00,1435,5.79,27.11,Sunday
3496,35893,647,49,1026,64,2024-09-19 06:07:00,42.3,38,2024-09-19 06:15:00,2024-09-19 06:23:00,8,9.36,96.29,Thursday
9203,58163,484,284,1690,78,2024-09-18 17:23:00,64.43,43,2024-09-18 17:28:00,2024-09-18 17:36:00,8,6.45,56.11,Wednesday
7294,40712,134,53,1615,64,2024-09-01 09:47:00,79.48,64,2024-09-01 09:48:00,2024-09-01 10:04:00,16,7.76,52.18,Sunday
8657,96651,975,278,1992,10,2024-09-08 03:28:00,68.19,88,2024-09-08 03:34:00,2024-09-08 03:52:00,18,19.23,55.55,Sunday
1293,92503,704,139,1753,79,2024-09-13 01:38:00,71.78,16,2024-09-13 01:40:00,2024-09-13 01:59:00,19,7.21,14.21,Friday
2309,77491,786,6,1247,81,2024-09-20 21:12:00,53.07,36,2024-09-20 21:19:00,2024-09-20 21:22:00,3,17.55,88.18,Friday
8528,84733,833,213,1745,46,2024-09-09 01:55:00,72.51,67,2024-09-09 02:05:00,2024-09-09 02:07:00,2,17.44,63.56,Monday
6695,97995,303,92,1725,78,2024-09-20 08:45:00,56.66,94,2024-09-20 08:52:00,2024-09-20 08:51:00,1439,17.94,75.65,Friday
5665,51070,405,213,1683,23,2024-09-04 05:05:00,55.73,6,2024-09-04 05:15:00,2024-09-04 05:26:00,11,5.58,21.17,Wednesday
6970,77019,234,243,1831,13,2024-09-19 15:11:00,39.63,34,2024-09-19 15:20:00,2024-09-19 15:20:00,0,5.88,95.2,Thursday
6785,28539,147,453,1974,79,2024-09-10 07:17:00,42.23,58,2024-09-10 07:18:00,2024-09-10 07:34:00,16,15.84,68.83,Tuesday
4995,75010,293,483,1311,45,2024-09-09 05:03:00,32.36,37,2024-09-09 05:10:00,2024-09-09 05:09:00,1439,12.04,68.38,Monday
1109,21288,984,67,1487,20,2024-09-10 08:58:00,64.28,97,2024-09-10 08:58:00,2024-09-10 08:54:00,1436,19.7,37.28,Tuesday
3096,93991,565,414,1095,61,2024-09-09 20:22:00,30.31,73,2024-09-09 20:28:00,2024-09-09 20:37:00,9,5.78,61.64,Monday
5060,30224,458,319,1658,70,2024-09-21 11:08:00,79.57,91,2024-09-21 11:17:00,2024-09-21 11:35:00,18,18.4,8.31,Saturday
1759,61915,441,159,1720,24,2024-09-06 19:52:00,39.16,96,2024-09-06 19:57:00,2024-09-06 20:05:00,8,12.94,95.94,Friday
2945,29235,238,93,1259,10,2024-09-28 09:47:00,56.53,57,2024-09-28 09:49:00,2024-09-28 09:59:00,10,10.19,54.88,Saturday
4953,43439,397,170,1152,88,2024-09-11 22:46:00,68.35,63,2024-09-11 22:50:00,2024-09-11 22:50:00,0,17.71,4.44,Wednesday
5972,46534,368,429,1341,51,2024-09-04 04:38:00,71.63,5,2024-09-04 04:38:00,2024-09-04 04:50:00,12,18.79,41.62,Wednesday
9934,56913,163,199,1214,32,2024-09-28 06:47:00,56.65,68,2024-09-28 06:57:00,2024-09-28 07:00:00,3,19.83,92.68,Saturday
1675,30367,593,248,1833,20,2024-09-26 16:40:00,79.27,92,2024-09-26 16:48:00,2024-09-26 16:52:00,4,13.88,5.86,Thursday
8072,44950,564,334,1622,89,2024-09-07 10:28:00,67.47,81,2024-09-07 10:38:00,2024-09-07 10:56:00,18,15.12,83.58,Saturday
8893,37967,826,294,1950,43,2024-09-07 17:59:00,60.86,97,2024-09-07 18:04:00,2024-09-07 18:19:00,15,9.64,44.79,Saturday
6085,79410,489,302,1449,63,2024-09-27 22:26:00,56.44,84,2024-09-27 22:26:00,2024-09-27 22:26:00,0,6.96,82.54,Friday
2637,91807,412,241,1271,31,2024-09-17 07:31:00,47.05,67,2024-09-17 07:39:00,2024-09-17 07:38:00,1439,17.26,63.1,Tuesday
2562,34890,411,133,1029,71,2024-09-30 03:06:00,56.31,98,2024-09-30 03:08:00,2024-09-30 03:24:00,16,9.88,30.52,Monday
2424,96693,519,190,1011,19,2024-09-12 17:47:00,33.15,3,2024-09-12 17:53:00,2024-09-12 17:58:00,5,7.82,79.71,Thursday
5010,26376,787,40,1538,48,2024-09-17 05:34:00,35.8,63,2024-09-17 05:39:00,2024-09-17 05:41:00,2,8.78,5.29,Tuesday
3771,30230,812,472,1477,95,2024-09-01 21:07:00,43.42,31,2024-09-01 21:17:00,2024-09-01 21:37:00,20,8.77,82.05,Sunday
9739,93797,758,354,1295,65,2024-09-28 13:47:00,43.49,64,2024-09-28 13:50:00,2024-09-28 13:48:00,1438,7.06,9.2,Saturday
